PARTNER_CODE,"REF_CONTEXT_
TYPE_CODE",FEES,"REVSHARE_
CAT","REVSHARE_
MODEL","BUSINESS_
TYPE","PRODUCT_
TYPE","PRICING_
MODEL_NAME",FORMULA,"EXCEPTION_
PRICING_MODEL_NAME1","EXCEPTION_
FORMULA1","ENTITY_
GROUP_1","EXCEPTION_
PRICING_MODEL_NAME2","EXCEPTION_
FORMULA2","EXCEPTION_
GROUP_2","EXCEPTION_
PRICING_MODEL_NAME3","EXCEPTION_
FORMULA3","EXCEPTION_
GROUP_3"
HAA_EASYEXPAT,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_COFFSTV,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LOVENZ,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_SYDNEYRESERVATIO,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_GLOBALEXPLORER,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LIDO,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.1)),,,,,,,,,
PTM_HOTELCHITCHAT,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_MELLOWTOUR,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_INNZTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.05,,,,,,,,,
HAA_QUEENSTOWNHOTELS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_ASIAOZ,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.05,,,,,,,,,
PTM_REGALWW,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_LOYODO,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.1,,,,,,,,,
HAA_INTERRAIL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_HOTELSEARCH,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_EGUIDETRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_HOTELBOOKINGS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_NZDAISUKI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_ACROSS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_MOTEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LASTBEDSAUSTRALI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_TRAVELAROUNDCOMP,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_HOTELIER,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_FINDAROOM,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_WHITEHATTOURS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_INSIDECITY,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_WORLDCARD,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.03,,,,,,,,,
HAA_ASIANTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_KEIJISHIMIZU,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_AUSBEST,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.1)),,,,,,,,,
HAA_BWCOLLEGEPARK,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_ROOM4RENT,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_ARUKIKATA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_CANCELLATIONS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_JOHOKAN,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_LODGINGS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_CHEAPHOTELSGROUP,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_REALDEALHOLIDAYS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_AGFG,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_CHEAPHOTELBOOKIN,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_COASTSHOP,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_GETAWAYESCAPES,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_CSRGLOBAL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.06)),,,,,,,,,
HAA_HOTELWORLD,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
HAA_KIDZWELCOME,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_WEBJETCANADA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.16,,,,,,,,,
PTM_WEBJETMALTA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0.16,,,,,,,,,
PTM_SINOTOUR,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)*0,,,,,,,,,
PTM_ACCOMMODATIONNZ,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_HOTEHOTELS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)-((hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)/(1+0.1)),,,,,,,,,
PTM_MANYHOTELS,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_ACTTRAVEL,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_FINDESEMANA,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_ODPELJI,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
PTM_FINDTOCLICK,HOT,Zero Fees,REVENUE_SHARE,Flat Model,MERCHANT,HOT,By Formula,(hotelPropertyMarkup-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee+hotelPropertyMarkup)))*0.5,By Formula,(((hotelComponentCost+hotelComponentTax+customerServiceFee)*0.15)-(0.09*(hotelComponentCost+hotelComponentTax+customerServiceFee)))*0.5,CY@AR@XV@BR@EB@RC@TO@BG@VC@ET@FN@AK@RZ@ZX@MC@YO@HI@IN@IC@EX@CP@SB@AN,,,,,,
